11.1291 0.9315 0.924382
11.1297 0.9325 0.92455
11.1374 0.9335 0.926846
11.1399 0.9345 0.927561
11.1422 0.9355 0.928239
11.1525 0.9365 0.931174
11.1535 0.9375 0.931466
11.1593 0.9385 0.933052
11.161 0.9395 0.933521
11.1711 0.9405 0.936246
11.1736 0.9415 0.936892
11.1738 0.9425 0.936944
11.1745 0.9435 0.937125
11.1757 0.9445 0.937434
11.177 0.9455 0.937788
11.1793 0.9465 0.93837
11.1812 0.9475 0.938858
11.1862 0.9485 0.940132
11.1876 0.9495 0.940472
11.205 0.9505 0.944705
11.2125 0.9515 0.946452
11.2394 0.9525 0.952375
11.2414 0.9535 0.952806
11.2471 0.9545 0.953976
11.2507 0.9555 0.95471
11.2509 0.9565 0.954747
11.2528 0.9575 0.95512
11.2529 0.9585 0.955155
11.253 0.9595 0.955156
11.2543 0.9605 0.955429
11.2603 0.9615 0.95661
11.2716 0.9625 0.958768
11.2722 0.9635 0.958878
11.2738 0.9645 0.959172
11.2745 0.9655 0.959299
11.2751 0.9665 0.959416
11.2788 0.9675 0.960082
11.2828 0.9685 0.960802
11.2885 0.9695 0.96182
11.2955 0.9705 0.963036
11.3044 0.9715 0.964523
11.3066 0.9725 0.964898
11.3094 0.9735 0.96535
11.3099 0.9745 0.965433
11.3323 0.9755 0.968898
11.3404 0.9765 0.970078
11.344 0.9775 0.970595
11.3762 0.9785 0.974865
11.3817 0.9795 0.975548
11.3932 0.9805 0.97691
11.4019 0.9815 0.977896
11.4027 0.9825 0.977988
11.4052 0.9835 0.978264
11.4081 0.9845 0.978576
11.4097 0.9855 0.978744
11.435 0.9865 0.981328
11.446 0.9875 0.982367
11.4531 0.9885 0.983015
11.4817 0.9895 0.985405
11.5296 0.9905 0.988763
11.533 0.9915 0.988972
11.5748 0.9925 0.991292
11.5872 0.9935 0.991891
11.6605 0.9945 0.994752
11.7194 0.9955 0.996358
11.7259 0.9965 0.996506
11.9926 0.9975 0.999446
12.2415 0.9985 0.999924
12.2911 0.9995 0.99995
